SCUOLA_ANONIMO,CLASSE_ANONIMO,STUDENTE_ANONIMO,TIPO_SCUOLA,Grado,genere,mese,anno,luogo,regolarità,origine,luogo_padre,luogo_madre,voto_scritto_ita,voto_orale_ita,voto_scritto_mat,voto_orale_mat,voto_scritto_eng,voto_orale_eng,codice_orario,Cod_Reg,Areageo_5,WLE_ELI_200,LIVELLI_WLE_ELI,peso_studente,peso_classe,peso_scuola,ESCS_studente
1335,716,12020,1,13,2,9,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,160.468775296421,1,53.1448275862069,1.44827586206897,36.6952380952381,1.15881598300494
1336,718,12021,4,13,2,4,5,1,1,1,1,1,12,8,12,8,66,66,3,15,4,161.25880600256,1,34.1,2.24242424242424,15.2067567567568,-1.91207245710629
1350,746,12022,4,13,2,9,3,1,3,1,1,1,6,6,5,5,6,5,3,15,4,148.446253858018,1,33.0970588235294,3.38235294117647,9.78521739130435,-.176942458815324
1357,760,12023,3,13,1,3,4,1,1,1,1,1,12,6,12,6,12,6,3,15,4,166.442859460629,1,37.6550079491256,2.05405405405405,18.3320433436532,-1.257108810641
1358,761,12024,1,13,2,9,4,1,1,1,1,1,12,8,12,8,12,9,3,15,4,190.924762920212,2,32.1083333333333,3.9375,8.15449735449736,-.232403385104513
1358,761,12025,1,13,1,8,4,4,1,2,3,3,12,6,12,7,12,8,3,15,4,249.363568526114,3,32.1083333333333,3.9375,8.15449735449736,.695783980057091
1358,761,12026,1,13,2,3,5,1,1,1,1,1,12,8,12,7,12,8,3,15,4,151.273076036757,1,32.1083333333333,3.9375,8.15449735449736,1.31921288108175
1357,760,12027,3,13,1,9,4,1,1,1,1,1,12,6,12,6,12,6,3,15,4,170.532587186895,2,37.6550079491256,2.05405405405405,18.3320433436532,-.0277287622145364
1357,759,12028,3,13,1,2,5,1,1,1,1,1,12,7,12,6,12,5,3,15,4,164.79718564268,1,37.6550079491256,2.05405405405405,18.3320433436532,-.19928223991637
1357,759,12029,3,13,1,5,4,1,1,1,1,1,12,8,12,6,12,6,3,15,4,189.66719863065,2,37.6550079491256,2.05405405405405,18.3320433436532,.266039081583244
1358,761,12030,1,13,1,7,4,1,1,1,1,1,12,7,12,5,12,8,3,15,4,208.323009003672,2,32.1083333333333,3.9375,8.15449735449736,1.33892567821801
1358,761,12031,1,13,1,6,4,1,1,1,1,1,12,7,12,7,12,7,3,15,4,171.630064757443,2,32.1083333333333,3.9375,8.15449735449736,-.553974234184974
1344,734,12032,1,13,2,5,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,236.277412165886,3,28.1111111111111,1,28.1111111111111,.538014065945069
1344,734,12033,1,13,1,12,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,238.306686898513,3,28.1111111111111,1,28.1111111111111,-1.32120943832493
1344,734,12034,1,13,1,8,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,265.632391359593,3,28.1111111111111,1,28.1111111111111,-.947359909864906
1344,734,12035,1,13,2,3,5,1,1,1,1,1,99,99,99,99,99,99,9,15,4,176.186958837049,2,28.1111111111111,1,28.1111111111111,-1.59050160802583
1336,717,19992,4,13,2,12,4,1,1,1,1,1,12,9,12,8,66,66,3,15,4,138.710519945856,1,34.1,2.24242424242424,15.2067567567568,-1.44693197976492
1337,719,19993,3,13,2,7,4,1,1,1,1,1,6,5,6,7,6,5,3,15,4,159.555691343862,1,40.977508650519,3.11764705882353,13.1437291897891,-1.44693197976492
1334,714,12036,4,13,1,10,4,1,1,1,1,1,6,66,7,66,5,66,3,15,4,141.497776023488,1,31.2583333333333,2.5,12.5033333333333,-1.46585283910195
1334,713,12037,4,13,1,9,4,1,1,1,1,1,4,66,4,66,5,66,3,15,4,126.59738200487,1,31.2583333333333,2.5,12.5033333333333,-.613967112480079
1337,720,12038,3,13,1,4,4,1,1,1,1,1,6,7,5,6,6,7,3,15,4,179.952616221606,2,40.977508650519,3.11764705882353,13.1437291897891,-.842423938077291
1339,723,12039,1,13,2,9,4,1,1,1,1,1,12,7,12,6,12,7,3,15,4,175.98342644899,2,21.695,1,21.695,.867739295147844
1339,723,12040,1,13,2,8,4,1,1,1,1,1,12,9,12,8,12,8,3,15,4,242.942557196856,3,21.695,1,21.695,.837245133924484
1341,728,12041,2,13,2,6,4,1,1,1,1,1,12,8,12,7,12,7,3,15,4,170.63368262126,2,26.969387755102,1.02380952380952,26.3421926910299,.443859458244551
1341,728,12042,2,13,2,9,4,1,1,1,1,1,12,7,12,7,12,6,3,15,4,180.89514762112,2,26.969387755102,1.02380952380952,26.3421926910299,.421519677143505
1334,714,12043,4,13,1,6,4,1,1,1,1,1,6,66,5,66,6,66,3,15,4,155.132264671843,1,31.2583333333333,2.5,12.5033333333333,.144628390265136
1341,728,12044,2,13,2,8,4,1,1,1,1,1,12,8,12,8,12,7,3,15,4,155.132264671843,1,26.969387755102,1.02380952380952,26.3421926910299,-.992441309455918
1334,714,12045,4,13,1,3,4,1,1,1,1,1,5,66,3,66,4,66,3,15,4,158.761319988906,1,31.2583333333333,2.5,12.5033333333333,-2.06928710827347
1348,742,12046,4,13,2,2,5,1,1,1,1,1,5,6,5,6,5,6,3,15,4,192.707151517409,2,29.6131578947368,4.47368421052632,6.61941176470588,.732309162136868
1348,741,12047,4,13,1,5,4,1,1,1,1,1,4,4,5,4,6,5,3,15,4,160.985942883193,1,29.6131578947368,4.47368421052632,6.61941176470588,.44474147493718
1334,714,12049,4,13,1,4,5,1,1,1,1,1,7,66,6,66,7,66,3,15,4,159.118168029772,1,31.2583333333333,2.5,12.5033333333333,.443859458244551
1351,748,12050,4,13,1,6,4,1,1,1,1,1,6,7,6,6,6,6,3,15,4,159.78478234111,1,59.2263157894737,2.15789473684211,27.4463414634146,-1.62362275321397
1347,740,12051,4,13,2,3,4,1,1,9,9,9,12,6,12,6,12,6,3,15,4,141.609256180974,1,31.2583333333333,5.27777777777778,5.92263157894737,-1.31401215853638
1347,739,12052,4,13,2,6,4,1,1,9,9,9,12,8,12,8,12,8,3,15,4,156.100405329185,1,31.2583333333333,5.27777777777778,5.92263157894737,-.992441309455918
1337,719,12053,3,13,1,6,4,1,1,9,9,9,6,7,6,7,8,9,3,15,4,203.737131989777,2,40.977508650519,3.11764705882353,13.1437291897891,-.842423938077291
1347,739,12054,4,13,1,3,4,1,1,9,9,9,12,6,12,6,12,4,3,15,4,151.62350176277,1,31.2583333333333,5.27777777777778,5.92263157894737,-.349299611294997
1337,719,12055,3,13,1,3,4,1,1,1,1,1,7,7,7,7,7,7,3,15,4,207.377988917608,2,40.977508650519,3.11764705882353,13.1437291897891,-1.14428199002149
1347,740,12056,4,13,1,12,4,1,1,9,9,9,12,6,12,4,12,6,3,15,4,180.382867417694,2,31.2583333333333,5.27777777777778,5.92263157894737,.249162524663832
1347,740,12057,4,13,1,4,4,1,1,1,1,9,12,7,12,7,12,6,3,15,4,179.483065420658,2,31.2583333333333,5.27777777777778,5.92263157894737,.842161436441027
1340,726,12058,1,13,2,8,4,1,1,1,1,9,12,10,12,9,12,9,3,15,4,235.260300520771,3,24.0952380952381,1.4047619047619,17.1525423728814,.568508227168429
1343,732,12059,1,13,1,4,5,1,1,1,1,1,12,8,12,8,12,8,3,15,4,253.373707145691,3,35.8418604651163,5.97674418604651,5.99688715953308,2.19088821953772
1274,548,19994,3,13,1,2,4,1,1,1,1,1,99,99,99,99,99,99,9,12,3,144.429371364389,1,37.5522875816994,2.70588235294118,13.8780193236715,-.803790281604002
1355,756,12060,3,13,1,10,4,1,1,1,1,1,12,7,12,6,12,7,3,15,4,221.960737624557,3,51.6013071895425,3.33333333333333,15.4803921568627,-.698673465658137
1346,737,12061,4,13,1,3,5,1,1,1,1,1,99,99,99,99,99,99,9,15,4,219.653388708506,3,29.6131578947368,5.60526315789474,5.2830985915493,-1.59050160802583
1346,737,12062,4,13,1,11,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,171.630064757443,2,29.6131578947368,5.60526315789474,5.2830985915493,.12228860916409
1350,745,12063,4,13,1,11,4,1,1,1,1,1,5,5,4,5,5,5,3,15,4,205.070489705668,2,33.0970588235294,3.38235294117647,9.78521739130435,-1.77297475591326
1346,737,12064,4,13,1,1,5,1,1,1,1,1,99,99,99,99,99,99,9,15,4,167.385628943211,1,29.6131578947368,5.60526315789474,5.2830985915493,-.349299611294997
1346,738,12066,4,13,2,10,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,154.013998691715,1,29.6131578947368,5.60526315789474,5.2830985915493,-1.30205190413351
1337,719,12067,3,13,2,2,4,1,1,1,1,1,6,6,7,7,8,9,3,15,4,220.232000444206,3,40.977508650519,3.11764705882353,13.1437291897891,-1.64278028740539
1337,720,12068,3,13,1,9,4,1,1,1,1,1,7,7,8,8,9,9,3,15,4,227.593854083916,3,40.977508650519,3.11764705882353,13.1437291897891,.246937378087969
1337,719,12070,3,13,1,12,4,1,1,1,1,1,6,7,6,6,8,9,3,15,4,265.632391359593,3,40.977508650519,3.11764705882353,13.1437291897891,-.232403385104513
